Customer_ID,Customer_Name,Age,Gender,Location,Product_Category,Product_ID,Purchase_Date,Purchase_Amount,Payment_Method,Rating,Feedback_Comments,Customer_Lifetime_Value,Loyalty_Score,Discount_Applied,Return_Status,Customer_Segment,Preferred_Shopping_Channel,Churn
13763,Alice,32.0,Other,San Francisco,Home Appliances,777,2020-01-08 01:00:00,,PayPal,3.0,Average,,25,No,No,New,Online,1
15232,Eve,37.0,Female,San Francisco,Clothing,161,2020-01-08 02:00:00,140.684681012235,PayPal,2.0,,1486.362734982602,5,Yes,No,New,In-store,1
11853,Alice,46.0,Other,San Francisco,Books,362,2020-01-08 03:00:00,483.8226588337384,PayPal,1.0,,4402.19226165675,37,No,No,New,In-store,0
16585,Eve,59.0,Female,Los Angeles,Clothing,211,2020-01-08 04:00:00,,PayPal,4.0,Excellent,,47,Yes,No,Regular,In-store,0
11291,Eve,,Male,New York,Electronics,864,2020-01-08 05:00:00,395.7896603541237,PayPal,5.0,,3443.486822353968,16,No,No,New,In-store,1
13581,Alice,20.0,Male,Chicago,Books,810,2020-01-08 06:00:00,492.2408301467753,Credit Card,2.0,,2719.640615843395,82,No,No,VIP,In-store,0
17554,Bob,36.0,Female,San Francisco,Home Appliances,277,2020-01-08 07:00:00,19.75172703263814,Cash,,Excellent,266.8948344673441,63,No,Yes,Regular,Online,1
17280,John,20.0,Male,New York,Toys,125,2020-01-08 08:00:00,352.5234328806266,Cash,2.0,Excellent,2031.428383360504,63,No,No,Regular,In-store,0
11636,Charlie,31.0,Female,Houston,Toys,509,2020-01-08 09:00:00,133.9267847225807,PayPal,2.0,,899.6440694086302,25,No,No,New,Both,1
13696,Eve,57.0,Male,San Francisco,Electronics,857,2020-01-08 10:00:00,29.83903392086918,Bank Transfer,1.0,Average,179.7586119890185,5,No,Yes,New,Online,1
10698,Charlie,21.0,Other,San Francisco,Clothing,630,2020-01-08 11:00:00,207.4158936887491,PayPal,4.0,Average,2893.120241080092,17,Yes,No,New,Online,1
14737,Alice,69.0,Male,Chicago,Electronics,876,2020-01-08 12:00:00,468.2567269837288,Credit Card,3.0,Average,4299.181088638362,20,Yes,No,New,In-store,1
10854,Charlie,,Other,Los Angeles,Toys,416,2020-01-08 13:00:00,15.76489623982887,Bank Transfer,1.0,Average,176.3884371858341,34,No,No,New,Online,0
18164,Alice,48.0,Other,Los Angeles,Home Appliances,631,2020-01-08 14:00:00,298.063989045593,Credit Card,4.0,,4164.851502064546,96,No,No,VIP,Online,0
15855,Charlie,60.0,Female,San Francisco,Toys,205,2020-01-08 15:00:00,255.6842745117089,Bank Transfer,,Average,3329.504470815543,62,No,No,Regular,Online,0
17392,John,49.0,Male,New York,Books,848,2020-01-08 16:00:00,437.9582405418133,Bank Transfer,2.0,,4409.871313295869,68,No,No,Regular,Both,0
16528,John,44.0,Female,Houston,Toys,917,2020-01-08 17:00:00,51.16084011510657,PayPal,4.0,Excellent,312.8834317912039,28,No,No,New,In-store,0
15249,,47.0,Male,Houston,Toys,563,2020-01-08 18:00:00,343.9477546444587,Credit Card,,,3648.234755002237,60,No,No,Regular,In-store,0
15172,John,60.0,Other,New York,Books,345,2020-01-08 19:00:00,343.2537522323059,Bank Transfer,4.0,Average,3932.412171405968,15,No,Yes,New,Online,1
11707,John,19.0,Other,San Francisco,Clothing,180,2020-01-08 20:00:00,337.8492082625188,Credit Card,5.0,,4544.825173313749,46,Yes,No,Regular,Online,0
15791,John,66.0,Male,Houston,Toys,761,2020-01-08 21:00:00,471.7439025181681,PayPal,2.0,,6912.225661301793,61,No,Yes,Regular,Online,1
19925,Alice,26.0,Male,Los Angeles,Electronics,495,2020-01-08 22:00:00,,PayPal,2.0,Excellent,,24,No,Yes,New,Online,1
15535,Eve,45.0,Female,New York,Toys,621,2020-01-08 23:00:00,30.56663585931794,PayPal,2.0,,271.5847785711507,97,No,No,VIP,Both,0
14931,Charlie,48.0,Male,Chicago,Electronics,932,2020-01-09 00:00:00,240.8305968452115,PayPal,1.0,,2225.631858514406,42,No,No,Regular,In-store,0
13510,John,51.0,Male,San Francisco,Books,835,2020-01-09 01:00:00,204.9969975386534,Cash,3.0,,1085.474362475344,77,No,Yes,Regular,In-store,1
10202,,32.0,Male,New York,Toys,363,2020-01-09 02:00:00,161.972138334493,Bank Transfer,2.0,Average,1503.082001534935,17,Yes,No,New,Online,1
14218,Alice,65.0,Female,Houston,Books,760,2020-01-09 03:00:00,231.1549953255077,Cash,2.0,,1882.658343768021,3,No,No,New,Both,1
18958,Alice,42.0,Male,San Francisco,Books,889,2020-01-09 04:00:00,198.2551506137289,PayPal,1.0,,1984.336219210815,50,Yes,Yes,Regular,Online,1
14389,Eve,53.0,Other,Los Angeles,Clothing,373,2020-01-09 05:00:00,221.843610940546,Bank Transfer,1.0,Excellent,2072.763917497514,83,No,No,VIP,In-store,0
12327,Charlie,25.0,Female,San Francisco,Toys,805,2020-01-09 06:00:00,,Bank Transfer,5.0,Good,,83,No,No,VIP,Online,0
18004,Eve,26.0,Female,San Francisco,Electronics,271,2020-01-09 07:00:00,53.43015762729458,Credit Card,4.0,Good,573.5984187007435,1,No,No,New,Online,1
12931,Bob,,Other,Los Angeles,Electronics,364,2020-01-09 08:00:00,461.8931262209776,PayPal,2.0,,5351.848188764528,48,No,No,Regular,Online,0
17777,Alice,65.0,Other,Los Angeles,Toys,921,2020-01-09 09:00:00,245.3159896008031,Cash,4.0,Bad,2892.107675708663,99,No,No,VIP,In-store,0
10197,Bob,62.0,Other,San Francisco,Clothing,125,2020-01-09 10:00:00,315.6337002947752,Credit Card,1.0,Good,3678.01784125043,24,No,No,New,Online,1
17125,John,56.0,Male,Los Angeles,Clothing,568,2020-01-09 11:00:00,416.78965364267,Bank Transfer,1.0,,2578.820498436415,70,No,No,Regular,Online,0
11930,John,49.0,Other,New York,Clothing,961,2020-01-09 12:00:00,186.6268842831352,Cash,5.0,Average,1665.624220291454,93,No,No,VIP,Both,0
16287,Eve,69.0,Male,Los Angeles,Electronics,575,2020-01-09 13:00:00,220.9067349631038,PayPal,3.0,,2812.663531701819,77,No,No,Regular,In-store,0
18800,Charlie,34.0,Female,Los Angeles,Books,455,2020-01-09 14:00:00,210.6640553365698,Cash,1.0,,1742.903038259647,16,No,No,New,Both,1
19339,Bob,,Female,San Francisco,Clothing,125,2020-01-09 15:00:00,193.6182010425223,Cash,2.0,Excellent,2898.613014800213,29,No,No,New,In-store,0
14282,Charlie,54.0,Other,New York,Electronics,133,2020-01-09 16:00:00,463.5093676069785,Cash,5.0,Good,4482.842037122352,8,No,No,New,Both,1
12511,Eve,36.0,Male,Chicago,Electronics,363,2020-01-09 17:00:00,416.1756466845759,Credit Card,3.0,,2351.51033533306,14,No,No,New,In-store,1
19986,John,61.0,Other,Chicago,Books,237,2020-01-09 18:00:00,,Bank Transfer,5.0,,,74,Yes,No,Regular,In-store,0
10659,Charlie,46.0,Other,Houston,Toys,915,2020-01-09 19:00:00,62.98044271377706,Cash,1.0,Average,351.1343782779604,76,No,No,Regular,Online,0
12811,Charlie,24.0,Male,Los Angeles,Toys,794,2020-01-09 20:00:00,,Bank Transfer,3.0,,,26,No,No,New,Online,1
17098,John,45.0,Other,Los Angeles,Clothing,974,2020-01-09 21:00:00,58.34211459907644,Credit Card,4.0,Average,632.7733941900981,48,No,No,Regular,Online,0
16546,Bob,26.0,Female,New York,Clothing,853,2020-01-09 22:00:00,313.3556166828486,PayPal,3.0,Excellent,4664.453939868753,42,No,No,Regular,Online,0
19561,John,45.0,Other,Chicago,Books,665,2020-01-09 23:00:00,80.40888755824962,PayPal,2.0,Bad,594.7252671409643,90,No,Yes,VIP,In-store,1
11986,Charlie,23.0,Male,Houston,Clothing,561,2020-01-10 00:00:00,265.9628993437325,Cash,4.0,Bad,2483.835273999517,14,No,No,New,In-store,1
18338,Bob,46.0,Male,New York,Books,267,2020-01-10 01:00:00,13.5377740318217,Credit Card,4.0,Good,118.5254530541748,57,No,No,Regular,Both,0
12911,Bob,34.0,Female,Los Angeles,Electronics,730,2020-01-10 02:00:00,165.1322107221969,PayPal,2.0,Bad,1469.232423570578,56,No,No,Regular,In-store,0
11734,John,33.0,Male,Chicago,Clothing,754,2020-01-10 03:00:00,341.8234545996012,Credit Card,4.0,,4440.112628470788,36,No,No,New,In-store,0
11843,Charlie,40.0,Male,Houston,Electronics,180,2020-01-10 04:00:00,247.1790807116457,Credit Card,1.0,,2557.87000749177,90,No,No,VIP,Online,0
18680,Eve,48.0,Female,San Francisco,Home Appliances,856,2020-01-10 05:00:00,489.3520481395042,Cash,3.0,,2795.646423914089,60,Yes,Yes,Regular,Both,1
12976,Charlie,20.0,Other,Chicago,Books,963,2020-01-10 06:00:00,438.3108600724433,Cash,3.0,,5582.15094381784,82,Yes,No,VIP,In-store,0
11959,Alice,38.0,Female,Houston,Home Appliances,969,2020-01-10 07:00:00,185.9446817311441,Credit Card,2.0,Bad,1397.244713884838,83,No,No,VIP,Online,0
15759,Eve,43.0,Other,New York,Clothing,506,2020-01-10 08:00:00,32.28840532141456,Credit Card,1.0,Bad,231.3307244833414,59,No,No,Regular,Both,0
16694,,53.0,Female,San Francisco,Electronics,673,2020-01-10 09:00:00,,Cash,4.0,,,36,No,No,New,In-store,0
12385,Eve,59.0,Other,Houston,Clothing,145,2020-01-10 10:00:00,456.504812054189,Credit Card,3.0,Good,5034.093788587214,50,No,No,Regular,In-store,0
14736,Bob,54.0,Female,Houston,Home Appliances,698,2020-01-10 11:00:00,412.107422775328,Cash,3.0,Good,2708.282907255317,70,No,Yes,Regular,In-store,1
11802,Bob,39.0,Other,Los Angeles,Clothing,710,2020-01-10 12:00:00,72.69547105068477,Bank Transfer,3.0,Bad,543.7576576084555,90,No,No,VIP,Both,0
18155,Eve,59.0,Female,Chicago,Toys,906,2020-01-10 13:00:00,498.978415862021,Credit Card,3.0,Bad,6138.297290671087,36,No,No,New,Online,0
18120,Bob,29.0,Other,Los Angeles,Home Appliances,152,2020-01-10 14:00:00,136.7062685608592,Cash,5.0,,1320.575608299539,98,No,No,VIP,In-store,0
16616,Bob,59.0,Female,San Francisco,Clothing,803,2020-01-10 15:00:00,364.8604072761013,Credit Card,2.0,Bad,3276.922917592282,14,No,No,New,Both,1
15534,Alice,30.0,Male,Houston,Electronics,575,2020-01-10 16:00:00,454.9370894045036,Cash,4.0,,6049.032214994975,77,Yes,Yes,Regular,Both,1
14061,Charlie,28.0,Other,Los Angeles,Clothing,691,2020-01-10 17:00:00,125.4866860220476,Credit Card,4.0,,1145.600685764703,69,Yes,No,Regular,Online,0
10262,Charlie,33.0,Female,Chicago,Electronics,115,2020-01-10 18:00:00,455.0466917917624,PayPal,2.0,,5042.90315355732,72,No,Yes,Regular,In-store,1
16287,Alice,25.0,Other,San Francisco,Toys,459,2020-01-10 19:00:00,161.6459738054848,PayPal,1.0,,1161.199959873066,36,No,No,New,Online,0
18815,Eve,57.0,Other,New York,Clothing,586,2020-01-10 20:00:00,488.4424789681875,Credit Card,2.0,,6963.530971500782,68,No,No,Regular,Online,0
19208,John,57.0,Female,Los Angeles,Toys,937,2020-01-10 21:00:00,147.8174099864326,PayPal,,Average,1731.156137046891,1,Yes,No,New,In-store,1
12049,John,62.0,Other,San Francisco,Home Appliances,805,2020-01-10 22:00:00,477.1835541313392,Credit Card,3.0,Bad,4676.802710916832,59,Yes,No,Regular,In-store,0
15423,John,19.0,Female,New York,Electronics,601,2020-01-10 23:00:00,36.23687893741071,Credit Card,2.0,,227.1614376358748,7,Yes,No,New,Online,1
14548,Alice,47.0,Male,Los Angeles,Home Appliances,240,2020-01-11 00:00:00,357.5432857182084,Bank Transfer,2.0,Good,3368.898283733748,75,No,No,Regular,Online,0
13108,Alice,47.0,Other,San Francisco,Electronics,719,2020-01-11 01:00:00,270.7344555801318,Bank Transfer,4.0,Good,3159.490545666618,22,No,No,New,In-store,1
17158,Bob,29.0,Male,San Francisco,Toys,914,2020-01-11 02:00:00,244.159767790138,PayPal,4.0,Excellent,1683.341487264987,12,No,Yes,New,In-store,1
17400,John,27.0,Other,Los Angeles,Books,876,2020-01-11 03:00:00,119.5122139853616,Bank Transfer,5.0,,1734.155983986537,5,Yes,No,New,Online,1
13170,Eve,61.0,Other,San Francisco,Clothing,546,2020-01-11 04:00:00,355.7419369904811,Bank Transfer,5.0,,3950.772283516515,81,No,No,VIP,In-store,0
19874,Eve,28.0,Other,Houston,Toys,389,2020-01-11 05:00:00,103.4966508086905,Credit Card,3.0,Bad,1131.359572613055,80,No,No,Regular,In-store,0
12255,John,32.0,Female,Los Angeles,Electronics,308,2020-01-11 06:00:00,280.8924800325364,Cash,5.0,,2287.306409062851,81,No,Yes,VIP,Online,1
11154,John,33.0,Male,San Francisco,Electronics,574,2020-01-11 07:00:00,134.0902278897229,Credit Card,5.0,Excellent,1568.908272424585,10,Yes,No,New,Online,1
14499,John,34.0,Other,New York,Electronics,512,2020-01-11 08:00:00,478.2544760928645,Bank Transfer,1.0,,3797.094687428943,36,No,Yes,New,In-store,1
16295,Alice,43.0,Female,New York,Electronics,776,2020-01-11 09:00:00,24.02928497946989,Credit Card,2.0,,168.9522147911182,58,No,No,Regular,In-store,0
16197,Alice,19.0,Other,Houston,Clothing,526,2020-01-11 10:00:00,107.8668572545059,PayPal,4.0,Average,1551.72910466614,34,No,No,New,In-store,0
19888,Alice,67.0,Female,Los Angeles,Home Appliances,953,2020-01-11 11:00:00,128.7321971298494,Cash,5.0,,1350.631832528741,31,No,No,New,In-store,0
11648,Charlie,29.0,Other,San Francisco,Books,470,2020-01-11 12:00:00,212.8932346262301,Bank Transfer,4.0,Good,1592.172369675969,71,No,No,Regular,In-store,0
15539,Eve,68.0,Male,San Francisco,Clothing,931,2020-01-11 13:00:00,124.0378185163262,Bank Transfer,5.0,,1047.115704644579,21,No,No,New,In-store,1
19637,Eve,43.0,Male,New York,Electronics,763,2020-01-11 14:00:00,250.7610542317048,Credit Card,5.0,Bad,2885.364500332959,96,No,Yes,VIP,In-store,1
14199,Bob,40.0,Other,Houston,Clothing,389,2020-01-11 15:00:00,437.5081063966841,Credit Card,3.0,Excellent,2361.788296203857,41,No,No,Regular,Both,0
18445,Alice,35.0,Female,New York,Toys,531,2020-01-11 16:00:00,,Credit Card,1.0,Bad,,71,No,No,Regular,Both,0
12557,Charlie,49.0,Other,New York,Electronics,367,2020-01-11 17:00:00,294.1813704622044,Credit Card,2.0,Bad,2640.694885720971,10,No,No,New,Both,1
15592,Charlie,66.0,Female,Houston,Books,250,2020-01-11 18:00:00,53.61155721151303,Bank Transfer,2.0,Good,360.9672466047546,57,No,Yes,Regular,Both,1
10098,Eve,55.0,Other,Los Angeles,Electronics,818,2020-01-11 19:00:00,350.0561331107451,Credit Card,3.0,Good,3138.252814956524,45,No,No,Regular,Both,0
12200,Alice,64.0,Female,San Francisco,Books,354,2020-01-11 20:00:00,91.54299931236052,Bank Transfer,3.0,Excellent,1287.773014451095,20,Yes,No,New,Online,1
12961,Bob,20.0,Male,Los Angeles,Books,452,2020-01-11 21:00:00,395.320019121232,Credit Card,2.0,Good,2262.127901856988,15,No,No,New,Online,1
14973,Alice,55.0,Other,Chicago,Home Appliances,476,2020-01-11 22:00:00,132.5278116699751,Cash,2.0,Bad,964.5290212174447,83,No,No,VIP,In-store,0
14433,John,20.0,Male,Chicago,Home Appliances,752,2020-01-11 23:00:00,214.3538768772414,Cash,1.0,,3098.146015781853,45,No,No,Regular,Online,0
12869,Alice,47.0,Male,Chicago,Clothing,954,2020-01-12 00:00:00,,Credit Card,5.0,Excellent,,78,Yes,No,Regular,In-store,0
10956,John,18.0,Other,Houston,Clothing,457,2020-01-12 01:00:00,430.8188181906798,Credit Card,1.0,,3070.66920255412,89,Yes,Yes,VIP,Both,1
18352,John,47.0,Other,New York,Books,707,2020-01-12 02:00:00,72.00678476956999,PayPal,2.0,Bad,464.7007381209031,64,No,No,Regular,In-store,0
15699,,62.0,Female,Los Angeles,Electronics,469,2020-01-12 03:00:00,287.1659923685464,Cash,5.0,Excellent,3322.944338105448,45,No,No,Regular,In-store,0
16944,,49.0,Female,San Francisco,Toys,326,2020-01-12 04:00:00,79.6101886271005,Bank Transfer,2.0,,830.911690767352,6,No,No,New,Online,1
14493,Alice,45.0,Male,Chicago,Toys,804,2020-01-12 05:00:00,355.3499597047714,Cash,,Excellent,2828.308217101585,84,No,No,VIP,Both,0
19492,John,38.0,Female,Los Angeles,Electronics,402,2020-01-12 06:00:00,453.4882826192958,Bank Transfer,1.0,,5412.188014999232,37,No,No,New,In-store,0
14911,Alice,63.0,Female,Chicago,Electronics,925,2020-01-12 07:00:00,222.9577503949542,Credit Card,1.0,,3281.650490440946,16,No,No,New,Both,1
13987,Eve,30.0,Other,Chicago,Home Appliances,488,2020-01-12 08:00:00,249.1652075298382,Cash,5.0,,2402.635866043314,86,Yes,No,VIP,Online,0
19719,Eve,44.0,Female,San Francisco,Toys,476,2020-01-12 09:00:00,464.4371898765535,Cash,4.0,Excellent,5246.623148390425,60,Yes,No,Regular,Online,0
16015,Charlie,53.0,Male,Houston,Books,217,2020-01-12 10:00:00,265.285780438185,PayPal,4.0,Excellent,3523.392065508557,51,No,No,Regular,In-store,0
11218,Eve,24.0,Female,New York,Clothing,104,2020-01-12 11:00:00,248.9232346442849,PayPal,2.0,,3383.515295934997,99,Yes,Yes,VIP,In-store,1
14496,Bob,,Male,Houston,Home Appliances,543,2020-01-12 12:00:00,293.3812603251091,Cash,5.0,Bad,4020.475696852568,1,No,No,New,In-store,1
14735,John,27.0,Other,Los Angeles,Toys,451,2020-01-12 13:00:00,347.7225708178464,Cash,3.0,,2162.608814029922,60,Yes,Yes,Regular,Online,1
14555,Charlie,56.0,Male,Houston,Electronics,854,2020-01-12 14:00:00,62.37285379264538,Cash,4.0,,648.0696625104448,50,No,Yes,Regular,In-store,1
19146,Bob,32.0,Female,Los Angeles,Toys,632,2020-01-12 15:00:00,412.3441585933429,Bank Transfer,5.0,,4125.936626935315,82,No,Yes,VIP,In-store,1
18050,,32.0,Other,Los Angeles,Books,763,2020-01-12 16:00:00,223.397463452097,Credit Card,5.0,Good,2336.917553278696,62,Yes,No,Regular,In-store,0
13446,John,21.0,Female,New York,Home Appliances,739,2020-01-12 17:00:00,45.45076984976792,PayPal,4.0,,291.4214637908595,27,No,No,New,Online,0
11045,Eve,49.0,Other,San Francisco,Electronics,223,2020-01-12 18:00:00,395.2295079071244,Credit Card,5.0,,4939.014544982851,10,No,No,New,Online,1
16893,John,40.0,Other,New York,Books,757,2020-01-12 19:00:00,194.7054861262733,PayPal,5.0,Average,1449.828627427133,9,Yes,No,New,Both,1
11693,Alice,23.0,Female,Houston,Clothing,376,2020-01-12 20:00:00,59.18007259657643,PayPal,4.0,Good,444.1473060290227,65,No,No,Regular,Both,0
13436,,41.0,Female,Los Angeles,Home Appliances,921,2020-01-12 21:00:00,320.5517293761928,PayPal,,Bad,3949.082797980268,82,No,No,VIP,Online,0
18754,Charlie,37.0,Other,Chicago,Books,493,2020-01-12 22:00:00,441.2643631824844,Cash,2.0,,5849.061952594322,11,Yes,No,New,Both,1
15895,Charlie,54.0,Other,Chicago,Books,763,2020-01-12 23:00:00,444.9992196128533,PayPal,3.0,Excellent,2988.831670386325,39,No,No,New,In-store,0
13354,Eve,37.0,Female,Los Angeles,Electronics,459,2020-01-13 00:00:00,479.2551026563968,Credit Card,,Average,6095.034453324251,91,No,No,VIP,Online,0
10225,Bob,29.0,Male,New York,Clothing,722,2020-01-13 01:00:00,,PayPal,1.0,Bad,,84,No,No,VIP,Both,0
14893,Bob,50.0,Female,San Francisco,Books,568,2020-01-13 02:00:00,11.04905047928286,Credit Card,1.0,Bad,96.945555461352,82,No,No,VIP,Online,0
17022,John,45.0,Other,New York,Home Appliances,727,2020-01-13 03:00:00,196.3181715425612,PayPal,5.0,,2883.218951894646,26,No,No,New,Both,1
19151,Eve,25.0,Female,Los Angeles,Books,799,2020-01-13 04:00:00,411.0858641536965,PayPal,2.0,,5911.174227633105,43,No,No,Regular,Online,0
15600,Charlie,,Male,Los Angeles,Toys,156,2020-01-13 05:00:00,189.4639729392524,Cash,1.0,Bad,1392.751618257812,14,Yes,No,New,Online,1
17996,Charlie,54.0,Female,San Francisco,Home Appliances,350,2020-01-13 06:00:00,304.758768126056,Credit Card,,,2383.113632170836,27,Yes,No,New,Both,0
19007,Alice,39.0,Other,Houston,Home Appliances,995,2020-01-13 07:00:00,307.0953042135207,PayPal,1.0,,3808.941159115228,91,Yes,Yes,VIP,Online,1
17683,Alice,23.0,Female,Houston,Books,249,2020-01-13 08:00:00,188.8623989790233,PayPal,3.0,Excellent,1080.637544321933,42,No,Yes,Regular,Online,1
14642,Charlie,38.0,Other,San Francisco,Electronics,551,2020-01-13 09:00:00,453.1922243678309,Credit Card,,Excellent,4394.431709847802,2,Yes,Yes,New,In-store,1
17679,Charlie,49.0,Other,Houston,Home Appliances,261,2020-01-13 10:00:00,256.5818892391976,PayPal,2.0,,3698.561329100429,73,No,No,Regular,In-store,0
18208,Eve,52.0,Female,Chicago,Toys,219,2020-01-13 11:00:00,237.7442609093754,Bank Transfer,5.0,Excellent,2455.680595094615,37,No,Yes,New,Online,1
17339,Bob,32.0,Other,Houston,Electronics,681,2020-01-13 12:00:00,,Cash,2.0,Bad,,30,No,No,New,Online,0
19435,Alice,22.0,Other,Houston,Electronics,450,2020-01-13 13:00:00,251.8151783955822,Credit Card,4.0,Bad,1877.148931001567,2,Yes,No,New,Online,1
12205,Bob,63.0,Male,Houston,Electronics,198,2020-01-13 14:00:00,97.41514344500472,Cash,2.0,,955.2202919688687,89,No,No,VIP,In-store,0
11069,Eve,,Male,Chicago,Home Appliances,266,2020-01-13 15:00:00,261.4040172030847,Bank Transfer,3.0,,1397.04021569933,80,Yes,No,Regular,Online,0
13444,Charlie,65.0,Male,Houston,Electronics,909,2020-01-13 16:00:00,408.8682004047657,Bank Transfer,3.0,Excellent,3406.959512633232,44,Yes,Yes,Regular,Online,1
11060,Bob,23.0,Male,Chicago,Books,762,2020-01-13 17:00:00,390.6615601801579,Bank Transfer,3.0,,4073.933895604986,48,Yes,No,Regular,In-store,0
12327,Charlie,42.0,Other,San Francisco,Electronics,937,2020-01-13 18:00:00,396.4050649031508,Credit Card,1.0,,2363.046528325794,27,No,No,New,Online,0
13420,Charlie,63.0,Female,New York,Toys,613,2020-01-13 19:00:00,356.9316541589768,Bank Transfer,3.0,,3041.494644784249,66,No,No,Regular,Online,0
10301,John,57.0,Other,San Francisco,Clothing,763,2020-01-13 20:00:00,134.5667362426772,Credit Card,2.0,Bad,1055.463592406175,45,Yes,No,Regular,Both,0
10606,Bob,46.0,Other,New York,Toys,500,2020-01-13 21:00:00,,Credit Card,,,,22,No,No,New,Both,1
13170,Bob,24.0,Other,San Francisco,Home Appliances,464,2020-01-13 22:00:00,447.7872980343699,PayPal,3.0,,6272.171465784154,57,No,No,Regular,Online,0
10699,Charlie,57.0,Female,New York,Electronics,676,2020-01-13 23:00:00,105.134821343089,Credit Card,2.0,Bad,1012.689888113094,11,No,No,New,In-store,1
15088,Eve,30.0,Male,New York,Electronics,425,2020-01-14 00:00:00,73.92326191018302,Bank Transfer,1.0,,995.7545003308286,32,Yes,No,New,Online,0
19331,John,55.0,Other,Los Angeles,Books,680,2020-01-14 01:00:00,488.0464346086649,Credit Card,1.0,Bad,2765.017562243115,93,No,No,VIP,In-store,0
10190,Charlie,35.0,Other,New York,Electronics,732,2020-01-14 02:00:00,435.4787421886803,Credit Card,5.0,,2327.291816059855,61,No,No,Regular,Both,0
